"","own","supply_dummy","city_supply","ideology","income","whitenh","age","male","name","zri_city","zri","ban_dummy","neighborhood_ban"
"1822",0,NA,4,3,13750,1,49,1,"Peoria, Illinois",NA,NA,NA,4
"1823",1,0,3,4,32500,1,69,0,"Peoria, Illinois",NA,NA,0,3
"1824",1,1,5,4,67500,1,49,1,"Peoria, Illinois",893,886,1,6
"1825",1,NA,4,2,2e+05,1,69,1,"Bridgeton, Missouri",1164,1162,0,3
"1826",0,1,5,6,112500,1,69,1,"St. Louis, Missouri",876,1505,0,2
"1827",1,1,5,5,112500,1,79,1,"St. Louis, Missouri",876,1109,0,3
"1828",1,1,5,6,55000,1,49,1,"St. Louis, Missouri",876,1008,NA,4
"1829",0,0,3,4,6250,0,39,0,"St. Louis, Missouri",876,788,1,5
"1830",0,NA,4,4,17500,0,79,1,"St. Louis, Missouri",876,896,1,6
"1831",1,NA,4,6,37500,0,49,1,"St. Louis, Missouri",876,711,NA,4
"1832",1,NA,4,2,17500,1,59,1,"St. Louis, Missouri",876,839,NA,4
"1833",1,0,1,4,37500,1,59,0,"St. Louis, Missouri",876,809,0,1
"1834",1,NA,4,4,80000,1,79,0,"Independence, Missouri",901,969,1,5
"1835",1,NA,4,4,55000,1,59,0,"Independence, Missouri",901,969,1,6
"1836",1,0,2,4,2e+05,1,49,1,"Lee's Summit, Missouri",1472,1601,0,2
"1837",1,1,5,6,2e+05,1,49,0,"Kansas City, Missouri",1011,1599,0,3
"1838",1,NA,4,4,80000,1,29,1,"Kansas City, Missouri",1011,1175,0,3
"1839",0,NA,4,4,17500,1,49,1,"Kansas City, Missouri",1011,726,NA,4
"1840",0,NA,4,4,45000,0,21,1,"Kansas City, Missouri",1011,706,0,2
"1841",0,NA,4,4,22500,0,69,0,"Kansas City, Missouri",1011,706,NA,4
"1842",1,1,7,6,11250,0,69,0,"Kansas City, Missouri",1011,1018,NA,4
"1843",1,NA,4,2,22500,1,69,0,"Kansas City, Missouri",1011,739,NA,4
"1844",0,NA,4,4,37500,0,49,0,"Kansas City, Missouri",1011,1502,NA,4
"1845",1,0,3,5,55000,1,49,1,"Kansas City, Missouri",1011,1361,0,3
"1846",1,0,2,5,92500,1,29,0,"Kansas City, Missouri",1011,1361,0,3
"1847",1,NA,NA,5,45000,1,29,0,"St. Joseph, Missouri",793,745,1,6
"1848",1,1,5,4,45000,1,59,0,"Kansas City, Kansas",841,759,0,3
"1849",1,NA,4,4,37500,0,21,0,"Kansas City, Kansas",841,759,NA,4
"1850",0,NA,4,6,162500,1,29,0,"Kansas City, Kansas",841,874,NA,4
"1851",1,0,3,4,55000,0,49,0,"Kansas City, Kansas",841,769,0,3
"1852",1,NA,NA,1,45000,1,49,1,"Kansas City, Kansas",841,695,NA,4
"1853",1,0,1,4,80000,1,59,1,"Kansas City, Kansas",841,861,NA,4
"1854",1,NA,NA,2,80000,1,69,0,"Kansas City, Kansas",841,861,NA,4
"1855",1,0,3,4,67500,1,59,0,"Kansas City, Kansas",841,861,1,5
"1856",1,NA,4,5,92500,1,39,0,"Kansas City, Kansas",841,897,0,3
"1857",0,NA,4,6,55000,1,29,0,"Overland Park, Kansas",1802,1471,1,5
"1858",1,NA,4,2,80000,1,69,1,"Overland Park, Kansas",1802,1471,NA,4
"1859",0,NA,4,5,37500,0,29,0,"Overland Park, Kansas",1802,2320,NA,4
"1860",1,0,3,3,2e+05,1,49,1,"Shawnee, Kansas",1664,1903,1,6
"1861",1,1,6,4,55000,1,49,0,"Topeka, Kansas",945,863,0,2
"1862",1,1,5,4,80000,1,39,0,"Topeka, Kansas",945,863,1,5
"1863",1,NA,4,1,17500,1,49,0,"Topeka, Kansas",945,770,NA,4
"1864",1,NA,4,5,80000,1,29,0,"Wichita, Kansas",921,810,1,6
"1865",0,NA,4,4,22500,1,29,0,"Wichita, Kansas",921,810,NA,4
"1866",1,NA,4,4,22500,1,69,0,"Wichita, Kansas",921,697,0,3
"1867",0,NA,4,3,17500,1,79,1,"Wichita, Kansas",921,697,NA,4
"1868",0,1,5,4,27500,1,29,0,"Wichita, Kansas",921,697,0,3
"1869",0,0,2,6,37500,1,21,0,"Wichita, Kansas",921,1190,0,3
"1870",0,NA,4,5,55000,1,29,0,"Wichita, Kansas",921,1190,NA,4
"1871",0,1,5,4,17500,0,21,1,"Wichita, Kansas",921,677,0,3
"1872",0,NA,4,4,13750,0,49,0,"Wichita, Kansas",921,677,NA,4
"1873",0,1,6,3,NA,1,39,0,"Wichita, Kansas",921,769,0,2
"1874",0,0,3,6,27500,1,79,1,"Omaha, Nebraska",1289,1224,0,3
"1875",1,1,7,4,55000,1,29,1,"Omaha, Nebraska",1289,1047,1,5
"1876",1,1,5,6,67500,1,29,0,"Omaha, Nebraska",1289,1207,0,2
"1877",1,1,5,5,3500,1,29,0,"Omaha, Nebraska",1289,979,0,3
"1878",1,1,5,1,37500,0,59,1,"Omaha, Nebraska",1289,767,0,3
"1879",0,NA,4,4,67500,1,49,1,"Omaha, Nebraska",1289,1317,1,5
"1880",1,0,3,2,32500,1,69,0,"Omaha, Nebraska",1289,1352,0,2
"1881",1,0,1,2,2e+05,1,79,1,"Omaha, Nebraska",1289,1352,NA,4
"1882",1,0,3,2,92500,1,59,1,"Omaha, Nebraska",1289,1352,0,2
"1883",0,1,7,5,55000,0,39,1,"Lincoln, Nebraska",1274,1005,0,1
"1884",0,1,5,4,17500,1,49,1,"Lincoln, Nebraska",1274,934,NA,4
"1885",1,NA,4,4,112500,1,59,0,"Gretna, Louisiana",1335,1203,NA,4
"1886",1,NA,4,5,80000,0,21,0,"Gretna, Louisiana",1335,1203,NA,4
"1887",1,0,3,4,55000,0,79,1,"New Orleans, Louisiana",1503,1443,0,3
"1888",0,1,6,5,6250,0,59,1,"New Orleans, Louisiana",1503,1341,1,6
"1889",1,1,7,7,32500,1,29,1,"New Orleans, Louisiana",1503,1341,0,1
"1890",1,NA,4,6,55000,1,49,1,"New Orleans, Louisiana",1503,1341,0,2
"1891",0,NA,4,6,13750,0,69,0,"New Orleans, Louisiana",1503,1795,NA,4
"1892",1,NA,4,3,80000,0,69,0,"New Orleans, Louisiana",1503,1795,NA,4
"1893",1,0,3,2,37500,0,29,0,"New Orleans, Louisiana",1503,1538,0,1
"1894",1,1,5,4,37500,0,79,1,"New Orleans, Louisiana",1503,1467,NA,4
"1895",1,0,1,4,67500,0,39,0,"New Orleans, Louisiana",1503,1287,1,5
"1896",1,NA,4,5,2e+05,0,39,0,"New Orleans, Louisiana",1503,2072,1,5
"1897",1,NA,NA,2,112500,1,49,1,"New Orleans, Louisiana",1503,2072,0,2
"1898",1,NA,4,4,17500,1,59,1,"Lake Charles, Louisiana",NA,NA,1,5
"1899",1,NA,4,4,45000,0,59,0,"Lake Charles, Louisiana",NA,NA,1,5
"1900",0,0,3,3,6250,0,29,0,"Baton Rouge, Louisiana",1295,1285,0,2
"1901",1,1,6,4,55000,1,29,1,"Baton Rouge, Louisiana",1295,1285,NA,4
"1902",0,0,2,7,22500,1,29,1,"Baton Rouge, Louisiana",1295,1596,NA,4
"1903",1,NA,4,2,80000,1,79,0,"Baton Rouge, Louisiana",1295,1596,0,3
"1904",1,NA,4,6,45000,1,59,0,"Baton Rouge, Louisiana",1295,1317,1,6
"1905",1,NA,4,4,67500,1,69,1,"Central, Louisiana",1295,1335,0,2
"1906",0,NA,4,4,32500,0,59,1,"Shreveport, Louisiana",949,694,NA,4
"1907",0,1,5,6,13750,1,49,1,"Shreveport, Louisiana",949,598,0,1
"1908",1,NA,4,2,22500,0,49,0,"North Little Rock, Arkansas",838,650,0,3
"1909",1,1,6,6,112500,1,79,1,"Little Rock, Arkansas",1078,841,0,2
"1910",1,1,5,2,2e+05,1,39,1,"Little Rock, Arkansas",1078,1137,0,3
"1911",1,NA,4,6,80000,1,39,0,"Little Rock, Arkansas",1078,1137,0,2
"1912",1,NA,4,6,67500,0,59,0,"Little Rock, Arkansas",1078,762,NA,4
"1913",1,NA,NA,4,37500,0,39,0,"Little Rock, Arkansas",1078,762,NA,4
"1914",1,0,3,4,92500,1,21,0,"Little Rock, Arkansas",1078,1351,0,3
"1915",0,0,3,3,37500,0,29,0,"West Memphis, Arkansas",783,783,1,5
"1916",1,0,3,4,27500,1,69,1,"Fort Smith, Arkansas",871,646,0,3
"1917",1,NA,NA,1,112500,1,69,1,"Edmond, Oklahoma",1482,1251,0,3
"1918",0,NA,4,6,55000,0,49,0,"Oklahoma City, Oklahoma",1114,1006,NA,4
"1919",1,NA,4,1,67500,1,79,0,"Oklahoma City, Oklahoma",1114,1006,NA,4
"1920",1,0,3,4,45000,1,49,1,"Oklahoma City, Oklahoma",1114,1006,0,1
"1921",1,0,2,1,55000,1,59,1,"Oklahoma City, Oklahoma",1114,865,NA,4
"1922",0,NA,4,3,22500,0,59,0,"Oklahoma City, Oklahoma",1114,1038,0,3
"1923",1,0,2,3,112500,1,29,0,"Oklahoma City, Oklahoma",1114,1038,NA,4
"1924",1,NA,NA,4,3500,0,59,0,"Oklahoma City, Oklahoma",1114,739,NA,NA
"1925",1,NA,4,4,67500,1,49,0,"Oklahoma City, Oklahoma",1114,739,NA,4
"1926",1,0,1,4,13750,0,59,1,"Oklahoma City, Oklahoma",1114,739,0,1
"1927",1,NA,4,1,162500,1,39,0,"Oklahoma City, Oklahoma",1114,1536,0,3
"1928",1,0,3,4,67500,1,59,0,"Oklahoma City, Oklahoma",1114,942,0,3
"1929",1,0,3,4,37500,1,29,0,"Oklahoma City, Oklahoma",1114,1362,0,3
"1930",1,0,1,6,45000,1,69,0,"Oklahoma City, Oklahoma",1114,1370,1,6
"1931",1,0,2,2,37500,1,29,1,"Oklahoma City, Oklahoma",1114,1370,NA,4
"1932",0,NA,4,3,137500,0,39,1,"Tulsa, Oklahoma",NA,NA,0,2
"1933",1,NA,4,4,112500,1,59,1,"Tulsa, Oklahoma",989,1041,0,3
"1934",1,1,5,6,67500,1,69,1,"Tulsa, Oklahoma",989,1204,NA,4
"1935",1,NA,4,3,37500,1,59,0,"Tulsa, Oklahoma",989,1204,NA,4
"1936",1,0,2,2,80000,0,49,1,"Tulsa, Oklahoma",989,1204,0,2
"1937",1,NA,NA,4,22500,1,69,1,"Tulsa, Oklahoma",989,724,NA,4
"1938",1,0,2,6,67500,1,59,1,"Tulsa, Oklahoma",989,916,0,2
"1939",1,0,3,4,32500,1,69,0,"Tulsa, Oklahoma",989,916,NA,4
"1940",1,0,3,4,22500,1,59,0,"Tulsa, Oklahoma",989,866,NA,4
"1941",1,1,5,3,27500,1,29,1,"Tulsa, Oklahoma",989,970,0,1
"1942",1,0,3,1,80000,1,69,1,"Tulsa, Oklahoma",989,970,0,3
"1943",1,0,3,2,67500,1,29,0,"Tulsa, Oklahoma",989,1180,NA,4
"1944",1,NA,4,6,137500,0,59,0,"Tulsa, Oklahoma",989,1248,1,7
"1945",0,NA,4,3,67500,0,29,1,"Tulsa, Oklahoma",989,1248,0,3
"1946",1,0,2,2,112500,1,59,1,"Tulsa, Oklahoma",989,1357,NA,4
"1947",1,0,2,2,80000,1,59,1,"Tulsa, Oklahoma",989,1357,NA,4
"1948",0,NA,4,4,37500,1,29,1,"Tulsa, Oklahoma",989,1357,1,5
"1949",1,NA,4,4,27500,1,79,1,"Tulsa, Oklahoma",989,913,0,3
"1950",1,0,2,3,2e+05,1,39,1,"Tulsa, Oklahoma",989,913,1,6
"1951",1,NA,4,5,112500,1,39,1,"Allen, Texas",1896,2565,0,3
"1952",1,0,2,4,80000,1,59,1,"Plano, Texas",1958,1745,NA,4
"1953",1,0,3,2,80000,1,79,0,"Plano, Texas",1958,1745,0,2
"1954",1,1,5,6,45000,1,59,0,"Plano, Texas",1958,1745,0,2
"1955",1,NA,4,3,80000,1,39,1,"Plano, Texas",1958,1745,0,2
"1956",1,0,2,6,67500,0,69,0,"Plano, Texas",1958,1745,1,6
"1957",1,0,1,1,32500,1,69,1,"Plano, Texas",1958,1745,1,7
"1958",0,1,6,6,80000,0,29,0,"Plano, Texas",1958,2517,NA,4
"1959",1,1,5,4,112500,1,49,1,"Plano, Texas",1958,2196,0,3
"1960",1,0,2,4,37500,1,79,0,"Plano, Texas",1958,2196,0,3
"1961",1,0,1,3,67500,1,79,1,"Plano, Texas",1958,2196,1,7
"1962",1,0,1,6,67500,1,79,0,"Garland, Texas",1386,1357,1,6
"1963",1,NA,4,2,22500,0,69,1,"Garland, Texas",1386,1275,NA,4
"1964",1,NA,4,1,92500,1,59,1,"Garland, Texas",1386,1275,NA,4
"1965",1,0,1,1,55000,0,79,1,"Garland, Texas",1386,1331,1,6
"1966",1,NA,4,4,55000,0,29,1,"Garland, Texas",1386,1331,NA,4
"1967",1,0,1,3,67500,1,79,0,"Garland, Texas",1386,1512,NA,4
"1968",1,0,2,3,92500,1,59,1,"Grand Prairie, Texas",1414,1478,0,2
"1969",1,0,1,4,92500,0,39,1,"Grand Prairie, Texas",1414,1478,1,7
"1970",1,0,2,2,92500,1,49,1,"Grand Prairie, Texas",1414,1478,0,3
"1971",1,0,1,3,137500,1,49,0,"Grand Prairie, Texas",1414,2220,1,6
"1972",1,0,3,2,2e+05,1,69,0,"Grand Prairie, Texas",1414,2220,NA,4
"1973",0,NA,4,4,67500,0,21,0,"Irving, Texas",1472,1432,NA,4
"1974",0,NA,4,4,112500,0,39,1,"Irving, Texas",1472,1432,NA,4
"1975",1,0,1,2,67500,1,59,1,"Irving, Texas",1472,1432,1,7
"1976",0,0,1,4,55000,1,59,1,"Irving, Texas",1472,2381,1,7
"1977",1,0,3,3,2e+05,1,69,1,"Irving, Texas",1472,2381,0,2
"1978",1,1,5,3,137500,1,59,1,"Lewisville, Texas",1691,1624,0,3
"1979",0,0,2,3,2e+05,1,59,1,"Plano, Texas",1958,1615,0,2
"1980",1,1,6,7,92500,0,29,0,"Plano, Texas",1958,1615,0,2
"1981",1,1,5,4,80000,0,39,1,"Plano, Texas",1958,1821,0,2
"1982",1,0,1,4,112500,0,49,1,"Plano, Texas",1958,1821,NA,4
"1983",1,0,2,4,2e+05,1,69,0,"Plano, Texas",1958,1821,NA,4
"1984",1,NA,4,4,92500,0,49,1,"Plano, Texas",1958,1821,NA,4
"1985",1,0,2,6,162500,1,39,0,"Richardson, Texas",1810,1777,NA,4
"1986",1,NA,4,7,137500,1,59,0,"Richardson, Texas",1810,1777,0,3
"1987",1,NA,4,2,80000,1,59,1,"Richardson, Texas",1810,1777,0,3
"1988",1,NA,NA,4,92500,1,69,1,"Richardson, Texas",1810,1665,0,2
"1989",0,0,3,3,11250,0,39,0,"Richardson, Texas",1810,1665,0,3
"1990",1,0,2,4,45000,1,29,0,"DeSoto, Texas",1488,1494,1,6
"1991",1,0,1,2,112500,0,39,0,"DeSoto, Texas",1488,1494,1,5
"1992",1,NA,4,4,112500,0,49,1,"DeSoto, Texas",1488,1494,NA,4
"1993",1,0,3,4,112500,0,69,1,"DeSoto, Texas",1488,1494,0,2
"1994",0,NA,4,3,17500,0,39,0,"Balch Springs, Texas",1117,1113,1,5
"1995",0,NA,4,3,22500,1,79,0,"Balch Springs, Texas",1117,1113,1,5
"1996",0,NA,4,2,112500,1,59,1,"Balch Springs, Texas",1117,1113,NA,4
"1997",0,1,5,5,45000,0,29,0,"Dallas, Texas",NA,NA,0,3
"1998",0,1,7,5,6250,0,59,1,"Dallas, Texas",1351,990,1,7
"1999",0,1,7,4,55000,1,29,1,"Dallas, Texas",1351,1861,0,3
"2000",0,NA,4,6,45000,1,21,0,"Dallas, Texas",1351,1861,0,3
"2001",1,1,5,5,112500,1,49,1,"Dallas, Texas",1351,1892,1,5
"2002",0,1,5,3,55000,0,29,1,"Dallas, Texas",1351,1892,1,5
"2003",0,NA,4,4,162500,0,39,1,"Dallas, Texas",1351,1892,NA,4
"2004",0,1,5,3,13750,0,29,1,"Dallas, Texas",1351,1394,1,5
"2005",1,0,3,5,80000,1,39,1,"Dallas, Texas",1351,1394,1,5
"2006",1,NA,NA,6,80000,1,49,1,"Dallas, Texas",1351,2730,0,1
"2007",1,1,5,4,92500,0,49,0,"Dallas, Texas",1351,940,NA,4
"2008",1,1,5,2,17500,0,59,0,"Dallas, Texas",1351,940,0,1
"2009",1,1,6,6,37500,0,69,1,"Dallas, Texas",1351,942,0,2
"2010",1,0,3,3,92500,0,79,1,"Dallas, Texas",1351,2007,NA,4
"2011",0,NA,4,6,13750,0,59,0,"Dallas, Texas",1351,1204,NA,4
"2012",1,0,2,4,27500,0,79,1,"Dallas, Texas",1351,1204,0,3
"2013",1,NA,4,5,32500,1,59,1,"Dallas, Texas",1351,1168,NA,4
"2014",1,0,1,1,112500,1,79,1,"Dallas, Texas",1351,1168,0,1
"2015",1,0,1,4,37500,0,59,1,"Dallas, Texas",1351,2424,1,7
"2016",1,0,1,4,2e+05,1,49,0,"Dallas, Texas",1351,2424,1,7
"2017",1,0,2,5,67500,1,69,1,"Dallas, Texas",1351,3821,1,5
"2018",1,1,5,6,45000,1,69,1,"Dallas, Texas",1351,3821,NA,4
"2019",1,1,6,5,92500,0,49,0,"Dallas, Texas",1351,1240,0,2
"2020",0,NA,4,2,6250,0,49,0,"Dallas, Texas",1351,1240,NA,4
"2021",1,0,1,2,32500,1,69,1,"Dallas, Texas",1351,1290,NA,4
"2022",0,NA,4,4,32500,0,69,1,"Dallas, Texas",1351,1279,NA,4
"2023",1,NA,4,6,55000,1,59,0,"Dallas, Texas",1351,1390,NA,4
"2024",0,0,2,4,67500,0,69,1,"Dallas, Texas",1351,1390,0,2
"2025",1,NA,4,4,67500,0,69,0,"Dallas, Texas",1351,1390,NA,4
"2026",1,NA,NA,5,162500,1,59,0,"Dallas, Texas",1351,2416,0,2
"2027",0,1,6,5,17500,0,49,0,"Dallas, Texas",1351,1999,0,1
"2028",1,1,6,4,80000,1,69,1,"Nash, Texas",854,853,NA,4
"2029",1,0,1,1,92500,1,39,0,"Longview, Texas",1254,1209,1,7
"2030",1,0,1,2,112500,1,69,0,"Arlington, Texas",1423,1603,1,7
"2031",1,0,1,2,137500,1,59,0,"Arlington, Texas",1423,1565,1,7
"2032",1,NA,4,4,55000,1,39,0,"Arlington, Texas",1423,1282,NA,4
"2033",1,NA,NA,4,55000,1,69,1,"Arlington, Texas",1423,1372,0,3
"2034",1,0,2,2,67500,1,69,1,"Arlington, Texas",1423,1372,1,6
"2035",1,1,5,4,67500,1,79,1,"Arlington, Texas",1423,1372,1,5
"2036",1,0,1,2,45000,1,69,1,"Bedford, Texas",1610,1692,1,7
"2037",1,0,1,2,112500,1,69,1,"Bedford, Texas",1610,1692,1,6
"2038",1,NA,4,5,112500,1,49,1,"Bedford, Texas",1610,1692,0,3
"2039",0,1,6,3,80000,1,49,1,"Bedford, Texas",1610,1692,0,3
"2040",0,0,2,4,67500,1,59,1,"Bedford, Texas",1610,1692,0,2
"2041",0,0,2,2,55000,1,49,0,"Euless, Texas",1487,1497,1,6
"2042",1,1,5,2,137500,1,29,1,"Euless, Texas",1487,1497,0,2
"2043",0,0,3,4,3500,1,29,0,"Fort Worth, Texas",1353,934,1,5
"2044",0,1,5,5,37500,0,39,0,"Fort Worth, Texas",1353,1155,NA,4
"2045",1,0,1,1,17500,1,69,0,"Fort Worth, Texas",1353,950,0,1
"2046",0,0,2,4,27500,0,59,1,"Fort Worth, Texas",1353,1409,0,3
"2047",1,0,2,4,37500,0,39,0,"Fort Worth, Texas",1353,1411,1,7
"2048",1,NA,4,5,80000,0,39,1,"Fort Worth, Texas",1353,1411,NA,4
"2049",1,0,3,4,112500,0,69,0,"Fort Worth, Texas",1353,1293,0,3
"2050",1,NA,4,1,112500,1,69,0,"Fort Worth, Texas",1353,1293,0,2
"2051",1,0,3,5,92500,1,29,1,"Fort Worth, Texas",1353,1293,0,2
"2052",0,1,7,4,3500,0,59,0,"Fort Worth, Texas",NA,NA,0,1
"2053",0,1,6,4,67500,1,29,1,"North Richland Hills, Texas",1527,1675,NA,4
"2054",1,NA,4,6,2e+05,1,59,1,"North Richland Hills, Texas",1527,1675,NA,4
"2055",1,0,1,2,112500,1,59,0,"Denton, Texas",1534,1405,0,2
"2056",0,1,5,4,3500,0,21,0,"Denton, Texas",1534,1401,0,2
"2057",1,NA,4,5,67500,0,49,1,"Wichita Falls, Texas",904,755,NA,4
"2058",1,1,5,4,11250,1,59,0,"Wichita Falls, Texas",904,755,NA,4
"2059",0,NA,4,4,55000,1,69,1,"Wichita Falls, Texas",NA,NA,0,3
"2060",1,0,3,4,45000,0,39,0,"Killeen, Texas",942,663,NA,4
"2061",0,NA,4,2,27500,1,59,0,"Killeen, Texas",942,663,NA,4
"2062",0,1,5,5,6250,1,21,0,"Waco, Texas",922,1179,0,2
"2063",0,1,5,2,45000,0,59,1,"Houston, Texas",1447,1637,NA,4
"2064",1,NA,4,4,162500,0,29,1,"Houston, Texas",1447,1637,0,3
"2065",1,0,2,5,162500,1,49,1,"Houston, Texas",1447,2675,1,7
"2066",1,1,5,4,2e+05,0,39,1,"Houston, Texas",1447,2675,1,6
"2067",1,0,1,4,37500,0,59,0,"Houston, Texas",1447,2540,1,6
"2068",1,0,3,3,92500,0,59,1,"Houston, Texas",1447,1570,0,2
"2069",0,0,3,5,45000,0,29,1,"Houston, Texas",1447,1230,NA,4
"2070",0,1,7,5,37500,0,59,1,"Houston, Texas",1447,1283,0,2
"2071",1,0,2,2,162500,0,39,1,"Houston, Texas",1447,1881,0,2
"2072",1,NA,4,4,112500,1,29,0,"Houston, Texas",1447,1881,NA,4
"2073",1,0,3,7,112500,1,69,1,"Houston, Texas",1447,3125,0,1
"2074",1,0,2,4,80000,0,69,0,"Houston, Texas",1447,1223,0,2
"2075",1,0,3,6,92500,0,59,0,"Houston, Texas",1447,1223,0,3
"2076",1,NA,4,4,67500,0,69,0,"Houston, Texas",1447,1223,NA,4
"2077",1,1,5,3,55000,1,29,1,"Houston, Texas",1447,3012,NA,4
"2078",1,0,2,7,45000,0,29,0,"Houston, Texas",1447,1125,0,3
"2079",1,0,1,2,45000,1,79,0,"Houston, Texas",1447,2150,1,7
"2080",0,NA,4,4,45000,0,39,0,"Houston, Texas",1447,1341,0,3
"2081",1,1,6,4,112500,1,69,1,"Houston, Texas",1447,1570,NA,4
"2082",1,NA,4,3,137500,1,29,1,"Houston, Texas",1447,1570,1,5
"2083",1,0,1,4,2e+05,0,49,1,"Houston, Texas",1447,1300,1,7
"2084",0,0,2,7,32500,0,29,1,"Houston, Texas",1447,1300,NA,NA
"2085",0,NA,4,4,55000,0,59,0,"Houston, Texas",1447,1622,NA,4
"2086",0,NA,4,4,80000,1,39,1,"Houston, Texas",1447,1684,0,2
"2087",1,0,3,3,45000,1,79,1,"Houston, Texas",1447,1684,0,3
"2088",1,1,7,2,112500,1,69,1,"Houston, Texas",1447,1684,0,1
"2089",1,NA,4,4,3500,0,29,1,"Houston, Texas",1447,1684,0,2
"2090",1,NA,4,4,45000,1,79,1,"Houston, Texas",1447,1790,NA,4
"2091",0,1,7,3,80000,0,29,0,"Houston, Texas",1447,1790,NA,4
"2092",0,0,3,4,27500,1,49,1,"Houston, Texas",1447,1716,NA,4
"2093",1,NA,NA,5,55000,0,39,0,"Houston, Texas",1447,1369,NA,4
"2094",1,0,3,4,45000,0,59,1,"Houston, Texas",1447,1423,1,5
"2095",0,NA,4,4,37500,0,29,0,"Houston, Texas",1447,1423,NA,4
"2096",0,0,3,2,37500,1,39,0,"Houston, Texas",1447,2099,1,5
"2097",1,0,3,2,112500,0,79,1,"Houston, Texas",1447,2099,NA,4
"2098",0,1,5,6,22500,0,29,1,"Houston, Texas",1447,2099,NA,4
"2099",1,NA,4,3,112500,1,49,0,"Houston, Texas",1447,2099,NA,4
"2100",0,NA,4,7,37500,0,69,0,"Houston, Texas",1447,2099,1,5
"2101",1,0,1,6,112500,1,59,1,"Houston, Texas",1447,2099,NA,4
"2102",1,NA,4,4,22500,0,21,0,"Houston, Texas",1447,1603,NA,4
"2103",0,1,7,7,11250,0,59,1,"Houston, Texas",1447,1561,1,7
"2104",0,NA,4,4,32500,0,21,0,"Houston, Texas",1447,1561,NA,4
"2105",1,1,5,2,67500,1,69,1,"Houston, Texas",1447,1561,0,3
"2106",1,0,2,4,37500,0,49,0,"Houston, Texas",1447,1364,NA,4
"2107",1,1,5,3,112500,0,69,1,"Houston, Texas",1447,1266,0,3
"2108",0,1,7,4,3500,1,39,0,"Houston, Texas",1447,1538,0,1
"2109",1,NA,4,6,92500,1,39,0,"Houston, Texas",1447,1538,0,3
"2110",1,NA,4,5,2e+05,0,39,0,"Houston, Texas",1447,2534,NA,4
"2111",1,NA,4,3,37500,1,49,1,"Houston, Texas",1447,2534,NA,4
"2112",1,0,3,6,2e+05,1,59,1,"Houston, Texas",1447,2534,0,1
"2113",1,NA,4,2,37500,0,79,0,"Houston, Texas",1447,2534,1,6
"2114",0,NA,4,2,112500,1,49,1,"Houston, Texas",1447,2534,NA,4
"2115",0,0,2,4,22500,1,59,0,"Houston, Texas",1447,2634,1,6
"2116",1,0,2,4,112500,1,69,1,"Houston, Texas",1447,2303,0,2
"2117",0,1,6,3,67500,1,59,1,"Galveston, Texas",1456,1388,1,5
"2118",0,NA,4,4,45000,0,39,0,"South Houston, Texas",1245,1245,1,5
"2119",1,NA,NA,5,92500,0,59,1,"Texas City, Texas",1279,1254,NA,4
"2120",1,0,2,3,112500,0,49,0,"Texas City, Texas",1279,1254,0,2
"2121",1,0,3,2,80000,1,49,0,"Texas City, Texas",1279,1327,0,3
"2122",0,NA,4,2,3500,0,59,0,"Port Arthur, Texas",826,822,1,6
"2123",1,NA,4,4,37500,1,29,0,"Bryan, Texas",1334,1476,NA,4
"2124",1,0,1,4,27500,1,79,1,"Bryan, Texas",1334,1476,0,3
"2125",0,NA,4,6,80000,1,29,0,"Bryan, Texas",1334,1476,0,3
"2126",1,NA,4,2,112500,1,59,0,"College Station, Texas",1683,1465,1,5
"2127",0,NA,4,6,27500,0,29,1,"College Station, Texas",1683,1465,NA,4
"2128",0,0,3,5,22500,1,21,0,"College Station, Texas",1683,1465,0,3
"2129",1,NA,4,6,37500,0,79,1,"San Antonio, Texas",1245,914,NA,4
"2130",1,1,5,4,45000,0,59,0,"San Antonio, Texas",1245,943,1,5
"2131",1,NA,4,4,6250,0,69,1,"San Antonio, Texas",1245,886,1,5
"2132",1,NA,4,4,37500,0,69,0,"San Antonio, Texas",1245,886,0,2
"2133",0,0,3,4,NA,0,21,1,"San Antonio, Texas",1245,961,1,5
"2134",1,NA,4,4,45000,0,39,0,"San Antonio, Texas",1245,961,1,5
"2135",1,NA,4,4,80000,0,49,1,"San Antonio, Texas",1245,961,0,3
"2136",1,1,5,4,80000,0,49,0,"San Antonio, Texas",1245,928,1,5
"2137",1,NA,NA,4,27500,0,59,0,"San Antonio, Texas",1245,1239,NA,4
"2138",1,1,7,5,2e+05,1,49,0,"San Antonio, Texas",1245,1239,0,1
"2139",1,0,3,2,80000,1,79,0,"San Antonio, Texas",1245,1239,0,3
"2140",1,1,5,2,6250,0,69,0,"San Antonio, Texas",1245,934,0,3
"2141",1,0,2,4,67500,0,39,1,"San Antonio, Texas",1245,1175,NA,4
"2142",0,1,6,4,55000,0,29,0,"San Antonio, Texas",NA,NA,0,1
"2143",1,0,3,4,45000,0,59,0,"San Antonio, Texas",1245,901,0,3
"2144",1,NA,4,4,37500,0,69,0,"San Antonio, Texas",1245,901,NA,4
"2145",1,NA,4,4,67500,0,29,1,"San Antonio, Texas",1245,901,NA,4
"2146",0,1,5,4,3500,0,49,1,"San Antonio, Texas",1245,952,1,5
"2147",1,NA,4,5,92500,1,49,0,"San Antonio, Texas",1245,1364,1,6
"2148",1,0,2,4,55000,0,39,0,"San Antonio, Texas",1245,1364,NA,4
